Player,Position,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Pick,Value,Normalized Value
Easton Stick,Quarterback,73.0,224.0,4.62,33.5,,118.0,6.65,4.05,166.0,1800000.0,-0.34822251225601186
Jarrett Stidham,Quarterback,74.0,218.0,4.81,31.0,,110.0,7.28,4.33,133.0,3153692.0,-0.35557322980989303
Ty Summers,Linebacker,73.0,241.0,4.51,36.0,27.0,123.0,,,226.0,1080000.0,-0.43943896311392794
Montez Sweat,Defensive End,78.0,260.0,4.41,36.0,21.0,125.0,7.0,4.29,26.0,11641260.0,0.3248058540084375
Tommy Sweeney,Tight End,76.0,251.0,4.83,,17.0,,,,228.0,1080000.0,-0.46029180021167276
Sione Takitaki,Linebacker,73.0,238.0,4.63,37.0,24.0,125.0,7.21,4.28,80.0,2430000.0,-0.25208976855260484
Jahlani Tavai,Linebacker,74.0,250.0,,,,,,,43.0,4400000.0,0.039681009007769635
Jawaan Taylor,Tackle,77.0,312.0,,,24.0,,,,35.0,7823899.0,0.018804421680096453
Marvell Tell,Cornerback,74.0,198.0,,42.0,,136.0,6.63,4.01,144.0,870000.0,-0.4223467454028486
Deionte Thompson,Safety,73.0,195.0,,,,,,,139.0,1080000.0,-0.44363547379147916
Juan Thornhill,Safety,72.0,205.0,4.42,44.0,21.0,141.0,,,63.0,4640266.0,-0.06429833528221598
Clayton Thorson,Quarterback,76.0,222.0,,,,,,,167.0,1491000.0,-0.3739428893448067
Jerry Tillery,Defensive Tackle,78.0,295.0,4.93,32.0,23.0,115.0,7.45,4.33,28.0,6800000.0,-0.012223296718617488
Drue Tranquill,Linebacker,74.0,234.0,4.57,37.5,31.0,122.0,6.94,4.14,130.0,3000000.0,-0.17298677529337952
Oli Udoh,Tackle,77.0,323.0,5.05,28.5,26.0,105.0,7.88,5.05,,2582500.0,-0.3719415733434653
Kahale Warring,Tight End,77.0,252.0,4.67,36.5,19.0,122.0,7.21,4.25,86.0,895000.0,-0.4760817075841165
Armon Watts,Defensive Tackle,77.0,300.0,5.23,,,,,,190.0,1232500.0,-0.4136078303360924
Mike Weber,Running Back,70.0,211.0,4.47,33.5,22.0,,,,218.0,660000.0,-0.4499020547241608
Ken Webster,Cornerback,71.0,203.0,4.43,43.0,18.0,133.0,6.85,4.14,252.0,850000.0,-0.42937455892343046
Trevon Wesco,Fullback,75.0,267.0,4.89,31.0,24.0,117.0,7.18,4.38,121.0,1232500.0,-0.34927507490051246
Dexter Williams,Running Back,71.0,212.0,4.57,36.0,17.0,130.0,7.0,4.16,194.0,895000.0,-0.42431396989331477
Greedy Williams,Cornerback,74.0,185.0,4.37,,,,,,46.0,1350000.0,-0.3835978377167744
Joejuan Williams,Cornerback,76.0,211.0,4.64,,17.0,,,,45.0,1125000.0,-0.4014054795852017
Quinnen Williams,Defensive Tackle,75.0,303.0,4.83,30.5,,112.0,,,3.0,32529371.0,1.8432955789776269
Trayveon Williams,Running Back,68.0,206.0,4.51,33.0,19.0,121.0,7.44,4.44,182.0,1232500.0,-0.3897747398730676
Caleb Wilson,Tight End,76.0,240.0,4.56,29.0,,113.0,7.2,4.4,254.0,1525000.0,-0.4171447147528805
Donovan Wilson,Safety,72.0,199.0,,36.0,18.0,127.0,,,213.0,2647356.0,-0.28407161141253506
Mack Wilson,Linebacker,73.0,240.0,,32.0,,117.0,,,155.0,1600000.0,-0.3672748289125294
Chase Winovich,Defensive End,75.0,256.0,4.59,30.5,18.0,116.0,6.94,4.11,77.0,2000000.0,-0.3813172132010971
Mitch Wishnowsky,Punter,74.0,218.0,4.63,32.5,,117.0,,,110.0,3284072.0,-0.26831400620789914
Renell Wren,Defensive Tackle,77.0,318.0,5.01,32.0,30.0,118.0,7.65,4.53,125.0,895000.0,-0.4358343330777956
Oshane Ximines,Outside Linebacker,75.0,253.0,4.78,34.0,24.0,118.0,7.13,4.57,95.0,1180000.0,-0.42120556057061076
Rock Ya-Sin,Cornerback,72.0,192.0,4.51,39.5,18.0,120.0,7.31,4.31,34.0,4000000.0,-0.1696715765332397
Hakeem Adeniji,Guard,76.0,302.0,5.17,34.0,26.0,115.0,,,180.0,1010000.0,-0.44779022626701737
McTelvin Agim,Defensive Tackle,75.0,309.0,4.98,,27.0,,,,95.0,985000.0,-0.4307464240021798
Bradlee Anae,Defensive End,75.0,257.0,4.93,31.0,25.0,115.0,7.44,4.43,179.0,1835000.0,-0.39702071084975077
Ben Bartch,Guard,78.0,309.0,,,,,,,116.0,940000.0,-0.45390031012386306
Tyler Bass,Kicker,70.0,185.0,,,,,,,188.0,3479218.0,-0.062493967952306564
Ross Blacklock,Defensive Tackle,75.0,290.0,4.9,29.0,,107.0,7.77,4.67,40.0,1010000.0,-0.429648792838093
Lynn Bowden,Running Back,71.0,204.0,,,13.0,,,,80.0,870000.0,-0.4270474898187965
Terrell Burgess,Safety,71.0,202.0,4.46,33.5,20.0,122.0,,,104.0,1010000.0,-0.450206935910423
Joe Burrow,Quarterback,75.0,221.0,,,,,,,1.0,36190137.0,0.9346235076442926
Raymond Calais,Running Back,68.0,188.0,4.42,37.5,20.0,120.0,,,245.0,1390000.0,-0.3803051078241201
Tyrie Cleveland,Wide Receiver,74.0,209.0,4.46,39.5,13.0,126.0,,,252.0,1055000.0,-0.4154564587762421
Isaiah Coulter,Wide Receiver,74.0,198.0,4.45,36.0,,121.0,7.28,4.62,171.0,825000.0,-0.44365028391603734
Cameron Dantzler,Cornerback,74.0,188.0,4.64,34.5,,,,,89.0,1010000.0,-0.411044980661077
Marlon Davidson,Defensive Tackle,75.0,303.0,5.04,,21.0,,,,47.0,1010000.0,-0.429648792838093
Carlos Davis,Defensive Tackle,74.0,313.0,4.82,,27.0,,,4.52,232.0,940000.0,-0.4346953877825426
Khalil Davis,Defensive Tackle,73.0,308.0,4.75,,32.0,,,,194.0,940000.0,-0.4346953877825426
Grant Delpit,Safety,74.0,213.0,,,,,,,44.0,7465062.0,0.2048002638999323
Trevon Diggs,Cornerback,73.0,205.0,,,,,,,51.0,6320907.0,0.042272533793020116
Jacob Eason,Quarterback,78.0,231.0,4.89,27.5,,110.0,7.5,4.75,122.0,940000.0,-0.3736625597514881
Bryan Edwards,Wide Receiver,75.0,212.0,,,,,,,81.0,1010000.0,-0.42327204006554703
Darrynton Evans,Running Back,70.0,203.0,4.41,37.0,20.0,125.0,,,93.0,1055000.0,-0.41443690277178297
Blake Ferguson,Long Snapper,75.0,229.0,5.07,31.0,,112.0,7.43,4.52,185.0,3485448.0,0.8863684484430036
Jake Fromm,Quarterback,74.0,219.0,5.01,30.0,,111.0,7.27,4.51,167.0,940000.0,-0.3736625597514881
Antonio Gandy-Golden,Wide Receiver,76.0,223.0,4.6,36.0,22.0,127.0,7.33,4.55,142.0,895000.0,-0.43834412675755524
Trevis Gipson,Defensive End,75.0,261.0,,,25.0,,,,155.0,1250000.0,-0.4318219221506323
Jeff Gladney,Cornerback,70.0,191.0,4.48,37.5,17.0,124.0,7.26,,31.0,6000000.0,-0.005491569446478693
A.J. Green,Wide Receiver,73.0,202.0,4.62,,13.0,,,,,19688098.0,1.1447732608000258
DaVon Hamilton,Defensive Tackle,76.0,320.0,5.14,29.5,33.0,102.0,7.72,,73.0,4820516.0,-0.14456592302197277
Harrison Hand,Cornerback,71.0,197.0,4.52,41.0,14.0,133.0,7.15,4.27,169.0,895000.0,-0.4257579166968425
Jake Hanson,Guard,76.0,303.0,5.5,,33.0,,,,208.0,940000.0,-0.45390031012386306
Nick Harris,Punter,73.0,302.0,5.1,29.5,20.0,103.0,,,160.0,2300000.0,-0.06768053912675155
Justin Herbert,Quarterback,78.0,236.0,4.68,35.5,,123.0,7.06,4.46,6.0,26578755.0,0.5608252397206929
Tee Higgins,Wide Receiver,76.0,216.0,,,,,,,33.0,8686785.0,0.14738891257689082
Alex Highsmith,Outside Linebacker,75.0,248.0,4.7,33.0,,125.0,7.32,4.31,102.0,4499405.0,-0.20686040456951008
John Hightower,Wide Receiver,73.0,189.0,4.43,38.5,,122.0,7.07,4.21,168.0,1775000.0,-0.3716381510509232
Isaiah Hodgins,Wide Receiver,76.0,210.0,4.61,36.5,9.0,124.0,7.01,4.12,207.0,1575000.0,-0.38679860007515776
Sterling Hofrichter,Punter,70.0,196.0,,,,,,,228.0,1765000.0,-0.5330298471217096
Khaleke Hudson,Linebacker,71.0,224.0,4.56,33.0,30.0,120.0,,,162.0,1500000.0,-0.38115254702818296
Jalen Hurts,Quarterback,73.0,222.0,4.59,35.0,,125.0,,,53.0,6025171.0,-0.23852849513473298
Brian Cole II,Safety,74.0,213.0,4.52,,,,,,249.0,1485000.0,-0.41033312543875317
Keith Ismael,Center,75.0,309.0,5.34,32.0,,108.0,8.14,4.65,156.0,940000.0,-0.5123746303735591
Austin Jackson,Tackle,77.0,322.0,5.07,31.0,27.0,115.0,7.95,,18.0,13640342.0,0.4354454263509277
Dane Jackson,Cornerback,72.0,187.0,4.57,35.0,,122.0,7.07,4.27,239.0,2010000.0,-0.33031808964842235
Jauan Jennings,Wide Receiver,75.0,215.0,4.72,29.0,,119.0,,,217.0,940000.0,-0.42805860069957413
Collin Johnson,Wide Receiver,78.0,222.0,,,17.0,,,,165.0,1010000.0,-0.42327204006554703
Tyler Johnson,Wide Receiver,73.0,206.0,,,,,,,161.0,1010000.0,-0.42327204006554703
Clay Johnston,Linebacker,73.0,227.0,,,18.0,,,,234.0,660000.0,-0.4722049152605949
Brandon Jones,Wide Receiver,71.0,198.0,,,,,,,70.0,2000000.0,-0.41464598714432294
Antoine Brooks Jr.,Safety,71.0,220.0,4.64,34.5,18.0,,,,198.0,1390000.0,-0.4148912303817303
Khalid Kareem,Defensive End,76.0,268.0,,,,,,,147.0,1125000.0,-0.43098897905178574
Dalton Keene,Tight End,76.0,253.0,4.71,34.0,21.0,125.0,7.07,4.19,101.0,915000.0,-0.47900127632286005
Cole Kmet,Tight End,78.0,262.0,4.7,37.0,,123.0,7.44,4.41,43.0,7577778.0,0.33431810048760174
Terrell Lewis,Outside Linebacker,77.0,262.0,,37.0,,124.0,,,84.0,1055000.0,-0.4313540747406553
Jordan Love,Quarterback,76.0,224.0,4.74,35.5,,118.0,7.21,4.52,26.0,12383453.0,0.00875278018756733
Jake Luton,Quarterback,78.0,224.0,,,,,,,189.0,1010000.0,-0.37159185821115864
Braden Mann,Punter,71.0,198.0,4.83,31.0,,111.0,7.03,4.13,191.0,1010000.0,-0.6887293717206282
Kamal Martin,Linebacker,75.0,240.0,,,,,,,175.0,780000.0,-0.45588358957506436
Cole McDonald,Quarterback,75.0,215.0,4.58,36.0,,121.0,7.13,4.52,224.0,660000.0,-0.4011919047785221
Anthony McFarland,Running Back,68.0,208.0,4.44,29.5,,116.0,,,124.0,940000.0,-0.4198499932775523
Colton McKivitz,Tackle,78.0,306.0,5.35,26.0,20.0,106.0,7.87,5.0,153.0,3622316.0,-0.2910388033675073
Josh Metellus,Safety,71.0,209.0,4.55,36.5,20.0,124.0,6.94,4.4,205.0,3455256.0,-0.2042231620205894
Denzel Mims,Wide Receiver,75.0,207.0,4.38,38.5,16.0,131.0,6.66,4.43,59.0,1055000.0,-0.4154564587762421
James Morgan,Quarterback,76.0,229.0,4.89,29.0,,112.0,7.51,4.64,125.0,825000.0,-0.38490625671978135
Larrell Murchison,Defensive Tackle,74.0,297.0,5.05,29.0,29.0,118.0,7.89,4.51,174.0,1905000.0,-0.36304985493315217
Tanner Muse,Outside Linebacker,74.0,227.0,4.41,34.5,20.0,124.0,,,100.0,1010000.0,-0.4319288910408591
Netane Muti,Guard,75.0,315.0,,,44.0,,,,181.0,1145000.0,-0.43600649311452927
Michael Ojemudia,Cornerback,73.0,200.0,4.45,36.0,,122.0,6.87,4.21,77.0,1055000.0,-0.4070403093943061
Julian Okwara,Linebacker,76.0,252.0,,,27.0,,,,67.0,1325000.0,-0.4189970698213339
Dezmon Patmon,Wide Receiver,76.0,225.0,4.48,36.0,15.0,132.0,7.28,4.38,212.0,1010000.0,-0.42327204006554703
John Penisini,Defensive Tackle,73.0,318.0,,25.5,23.0,,,4.93,197.0,985000.0,-0.4307464240021798
La'Mical Perine,Running Back,71.0,216.0,4.62,35.0,22.0,118.0,7.13,4.31,120.0,1995000.0,-0.3113734382630863
Malcolm Perry,Running Back,69.0,186.0,4.63,36.0,10.0,122.0,7.12,4.31,246.0,880000.0,-0.42581642961108407
Tyre Phillips,Tackle,77.0,331.0,5.37,25.0,22.0,93.0,8.17,5.11,106.0,1010000.0,-0.47213693070321056
James Proche,Wide Receiver,71.0,201.0,,34.5,20.0,,7.27,4.4,201.0,1010000.0,-0.42327204006554703
Jalen Reagor,Wide Receiver,71.0,206.0,4.47,42.0,17.0,138.0,7.31,4.46,21.0,1010000.0,-0.42327204006554703
Joe Reed,Wide Receiver,72.0,224.0,4.47,38.0,21.0,123.0,,,151.0,870000.0,-0.43284516133360124
J.R. Reed,Safety,73.0,202.0,4.54,34.0,15.0,130.0,,,,520000.0,-0.5417842094593256
John Reid,Cornerback,70.0,187.0,4.49,36.5,20.0,129.0,6.95,3.97,141.0,1010000.0,-0.411044980661077
Cesar Ruiz,Center,75.0,307.0,5.08,33.0,28.0,113.0,7.91,4.64,24.0,12679205.0,0.5927952006112673
Chapelle Russell,Linebacker,74.0,236.0,4.69,35.0,21.0,121.0,7.38,4.41,241.0,1390000.0,-0.36129671703950383
Josiah Scott,Cornerback,69.0,185.0,4.42,,17.0,,,,137.0,1125000.0,-0.4014054795852017
John Simpson,Guard,76.0,321.0,5.24,30.0,34.0,107.0,8.03,4.87,109.0,1010000.0,-0.44779022626701737
Nate Stanley,Quarterback,76.0,235.0,4.81,28.5,,108.0,7.26,4.48,244.0,1485000.0,-0.374139633138552
Logan Stenberg,Guard,78.0,317.0,5.3,26.0,,104.0,8.0,4.83,121.0,1055000.0,-0.43906610384908673
Geno Stone,Safety,70.0,207.0,4.62,33.5,12.0,116.0,,,219.0,1760000.0,-0.379798413207453
Stephen Sullivan,Wide Receiver,77.0,248.0,4.66,36.5,,123.0,7.51,4.62,251.0,2425000.0,-0.3267036302486755
Freddie Swain,Wide Receiver,72.0,197.0,4.46,36.5,16.0,124.0,7.05,4.26,214.0,1010000.0,-0.42327204006554703
Davion Taylor,Outside Linebacker,72.0,228.0,4.49,35.0,21.0,127.0,6.96,4.26,103.0,940000.0,-0.4363443800580201
Jonathan Taylor,Running Back,70.0,226.0,4.39,36.0,17.0,123.0,7.01,4.24,41.0,7829150.0,0.286510739749425
Andrew Thomas,Tackle,77.0,315.0,5.22,30.5,21.0,109.0,7.58,4.66,4.0,32345588.0,1.7919068921131285
Daniel Thomas,Running Back,70.0,215.0,4.51,37.0,24.0,125.0,,,157.0,760000.0,-0.46478430004636195
Stantley Thomas-Oliver,Cornerback,72.0,192.0,4.48,34.0,,127.0,,,221.0,1055000.0,-0.4070403093943061
Derrek Tuszka,Defensive End,76.0,251.0,4.79,33.5,24.0,120.0,6.87,4.34,254.0,1390000.0,-0.4269930929800518
Ke'Shawn Vaughn,Running Back,70.0,214.0,4.51,32.0,,117.0,,,76.0,1125000.0,-0.40711132485156865
Kindle Vildor,Cornerback,70.0,191.0,4.44,39.5,22.0,133.0,7.14,4.28,163.0,1010000.0,-0.411044980661077
Mykal Walker,Outside Linebacker,75.0,230.0,4.65,33.0,20.0,122.0,7.09,4.25,119.0,1010000.0,-0.4319288910408591
Prince Tega Wanogho,Tackle,77.0,308.0,,,,,,,210.0,1865000.0,-0.4176586918843983
Broderick Washington,Defensive Tackle,74.0,305.0,,,23.0,,,,170.0,3588649.0,-0.23472571221896946
Curtis Weaver,Defensive End,74.0,265.0,,32.5,,116.0,7.0,4.27,164.0,750000.0,-0.46549172811698913
Evan Weaver,Linebacker,74.0,237.0,4.76,32.0,15.0,117.0,7.02,4.21,202.0,660000.0,-0.4722049152605949
Kenny Willekes,Defensive End,75.0,264.0,4.87,32.5,32.0,119.0,7.39,,225.0,870000.0,-0.4574109746850635
Isaiah Wilson,Tackle,78.0,350.0,5.32,29.0,26.0,110.0,8.26,5.07,29.0,660000.0,-0.5041323802321924
Logan Wilson,Linebacker,74.0,241.0,4.63,32.0,21.0,121.0,7.07,4.27,65.0,4945590.0,0.11072518715125845
Rob Windsor,Defensive Tackle,76.0,290.0,4.9,28.5,21.0,111.0,7.47,4.44,193.0,660000.0,-0.45662941054409095
Jabari Zuniga,Defensive End,75.0,264.0,4.64,33.0,29.0,127.0,,,79.0,780000.0,-0.46654133756585947
Jack Anderson,Guard,76.0,314.0,5.28,29.5,27.0,105.0,7.9,4.83,236.0,940000.0,-0.45390031012386306
Kawaan Baker,Wide Receiver,72.0,210.0,4.44,39.5,21.0,129.0,7.42,4.41,,1575000.0,-0.38679860007515776
Joshuah Bledsoe,Safety,,,,,,,,,188.0,870000.0,-0.46334986014831075
Quinton Bohanna,Defensive Tackle,76.0,327.0,5.46,29.0,,99.0,8.21,5.15,,1995000.0,-0.3586359925483376
Ian Book,Quarterback,72.0,211.0,4.65,32.5,,115.0,6.99,4.19,133.0,985000.0,-0.36739190514968006
Earnest Brown,Defensive End,76.0,270.0,5.01,31.0,25.0,115.0,7.19,4.5,,1575000.0,-0.4148206178768926
Jalen Camp,Wide Receiver,73.0,226.0,4.48,39.5,29.0,125.0,7.0,4.14,,1995000.0,-0.3559182940010231
Michael Carter,Cornerback,67.0,201.0,4.5,34.0,16.0,119.0,6.81,3.98,107.0,3808927.0,-0.18739812912061943
Jabril Cox,Linebacker,75.0,232.0,,,,,,,115.0,940000.0,-0.45886776847584293
Frank Darby,Wide Receiver,72.0,201.0,4.56,34.5,19.0,117.0,7.05,4.25,187.0,825000.0,-0.44365028391603734
Jaelon Darden,Wide Receiver,67.0,174.0,4.47,35.5,,122.0,6.66,3.98,129.0,985000.0,-0.420383939388259
Zach Davidson,Tight End,78.0,245.0,4.58,37.5,17.0,117.0,6.95,4.19,,1674000.0,-0.3960536401563442
Shawn Davis,Safety,70.0,202.0,,39.5,17.0,128.0,,,165.0,660000.0,-0.4936004941546521
Wyatt Davis,Guard,75.0,315.0,,,25.0,,,,86.0,940000.0,-0.45390031012386306
Gerrid Doaks,Running Back,71.0,228.0,4.58,39.5,19.0,120.0,7.2,4.27,,1665000.0,-0.3453044933860946
Matt Farniok,Guard,77.0,311.0,5.2,33.0,28.0,105.0,7.14,4.8,,985000.0,-0.4450082585994255
Simi Fehoko,Wide Receiver,75.0,222.0,4.44,34.5,16.0,120.0,6.78,4.26,179.0,1055000.0,-0.4154564587762421
Dez Fitzpatrick,Wide Receiver,73.0,208.0,4.43,35.0,,,7.09,4.26,109.0,985000.0,-0.420383939388259
Jake Funk,Running Back,70.0,204.0,4.49,38.0,22.0,122.0,6.71,4.12,233.0,1055000.0,-0.41443690277178297
Tyree Gillespie,Safety,,,4.38,,15.0,,7.06,,143.0,940000.0,-0.45677839802936687
Tay Gowan,Cornerback,72.0,186.0,4.44,35.5,13.0,118.0,6.88,4.25,223.0,2085000.0,-0.32412781363177057
Darren Hall,Cornerback,71.0,188.0,4.47,38.5,16.0,132.0,7.07,4.28,108.0,985000.0,-0.4126751392034104
Jacob Harris,Wide Receiver,77.0,219.0,4.39,40.5,15.0,133.0,6.54,4.31,,2110000.0,-0.3411922866951297
Daelin Hayes,Defensive End,75.0,253.0,4.71,32.5,26.0,119.0,7.17,4.29,171.0,870000.0,-0.4574109746850635
Phil Hoskins,Defensive Tackle,76.0,313.0,5.23,30.5,20.0,103.0,7.87,4.85,,1995000.0,-0.3586359925483376
Tarron Jackson,Defensive End,74.0,254.0,4.68,29.0,25.0,118.0,7.45,4.51,191.0,985000.0,-0.4400944452866039
Shemar Jean-Charles,Cornerback,70.0,184.0,4.47,35.0,19.0,124.0,7.19,4.27,,940000.0,-0.41669586303196277
Jermar Jefferson,Running Back,70.0,206.0,4.57,31.0,13.0,115.0,7.38,4.38,257.0,915000.0,-0.42908805861221155
Kelvin Joseph,Cornerback,71.0,197.0,4.34,35.0,,128.0,7.21,4.22,44.0,1055000.0,-0.4070403093943061
Thomas Graham Jr.,Cornerback,70.0,192.0,4.49,34.5,13.0,121.0,7.08,4.21,,940000.0,-0.41669586303196277
Cole Van Lanen,Guard,76.0,305.0,5.11,30.0,22.0,107.0,7.34,4.64,214.0,1765000.0,-0.37771324994070316
Roy Lopez,Defensive Tackle,73.0,304.0,5.19,31.0,36.0,105.0,7.39,4.51,,2005000.0,-0.35791505041341626
Jonathan Marshall,Defensive Tackle,75.0,310.0,4.88,32.0,36.0,114.0,,,,985000.0,-0.4307464240021798
Ben Mason,Tight End,74.0,246.0,4.73,37.5,29.0,117.0,6.96,4.42,,750000.0,-0.4959796669090776
Racey McMath,Wide Receiver,74.0,217.0,4.36,34.0,,124.0,7.38,4.38,205.0,2085000.0,-0.3429521011994215
David Moore,Wide Receiver,72.0,200.0,4.86,29.5,,112.0,7.62,4.75,,2487365.0,-0.32436853184115955
Jimmy Morrissey,Center,75.0,303.0,5.31,31.0,26.0,105.0,7.39,4.47,230.0,985000.0,-0.5135656447746709
Hamsah Nasirildeen,Safety,75.0,215.0,,32.0,17.0,,7.05,4.31,186.0,1765000.0,-0.37355511487799686
Dazz Newsome,Wide Receiver,70.0,190.0,4.59,34.0,12.0,121.0,7.38,4.38,221.0,870000.0,-0.43284516133360124
Daviyon Nixon,Defensive Tackle,75.0,313.0,4.9,28.5,,106.0,7.68,4.7,158.0,825000.0,-0.44087880186009765
Tre Nixon,Wide Receiver,72.0,187.0,4.44,35.5,18.0,125.0,6.81,4.27,242.0,750000.0,-0.4410506938490762
Ronnie Perkins,Defensive End,74.0,253.0,4.71,32.0,25.0,115.0,,4.69,96.0,985000.0,-0.4400944452866039
Cornell Powell,Wide Receiver,72.0,204.0,4.53,36.5,16.0,128.0,7.03,4.21,181.0,870000.0,-0.43284516133360124
Quincy Roche,Defensive End,,,,32.5,23.0,119.0,,,216.0,940000.0,-0.4526972018497735
Robert Rochell,Cornerback,71.0,193.0,4.41,43.0,9.0,133.0,6.84,4.08,130.0,940000.0,-0.41669586303196277
Amari Rodgers,Wide Receiver,69.0,212.0,4.52,33.0,19.0,121.0,7.07,4.31,85.0,940000.0,-0.42805860069957413
Anthony Schwartz,Wide Receiver,72.0,186.0,4.27,32.0,,123.0,7.13,4.25,91.0,985000.0,-0.420383939388259
Trey Sermon,Running Back,72.0,215.0,4.57,37.0,,125.0,6.83,4.28,88.0,940000.0,-0.4198499932775523
Tyler Shelvin,Defensive Tackle,74.0,350.0,5.4,28.5,,97.0,8.15,5.05,122.0,1855000.0,-0.36872918243723685
Brandon Smith,Linebacker,73.0,218.0,4.62,39.5,,130.0,,,,2085000.0,-0.31781026343171165
Brandon Smith,Linebacker,76.0,250.0,4.52,37.5,,128.0,,,120.0,2085000.0,-0.31781026343171165
Elerson Smith,Outside Linebacker,,,4.71,41.5,26.0,127.0,7.0,4.39,116.0,985000.0,-0.4357562795339636
Jordan Smith,Defensive End,77.0,264.0,4.8,33.0,16.0,117.0,,,121.0,915000.0,-0.444647178404013
Ihmir Smith-Marsette,Wide Receiver,72.0,181.0,4.43,37.0,,124.0,7.0,4.2,157.0,940000.0,-0.42805860069957413
Marquez Stevenson,Wide Receiver,70.0,180.0,4.48,33.0,,122.0,6.76,4.14,203.0,870000.0,-0.43284516133360124
Chazz Surratt,Linebacker,74.0,229.0,4.58,31.0,25.0,,7.02,4.16,78.0,1885000.0,-0.3277233322829168
Keith Taylor,Cornerback,74.0,187.0,4.54,33.5,12.0,127.0,6.85,4.26,166.0,985000.0,-0.4126751392034104
Tommy Togiai,Defensive Tackle,73.0,296.0,4.97,32.0,40.0,105.0,7.2,4.49,132.0,1995000.0,-0.3586359925483376
Khyiris Tonga,Defensive Tackle,,,,,35.0,,,,250.0,825000.0,-0.44087880186009765
Jaylen Twyman,Defensive Tackle,73.0,301.0,5.4,32.5,40.0,104.0,8.0,,199.0,1665000.0,-0.38242708300074296
Garret Wallow,Linebacker,,,4.65,32.5,22.0,122.0,6.87,4.12,170.0,1995000.0,-0.31245784235569785
James Wiggins,Safety,71.0,209.0,4.4,38.0,22.0,127.0,,,243.0,660000.0,-0.4936004941546521
Rachad Wildgoose,Cornerback,71.0,197.0,4.53,36.0,11.0,120.0,7.09,4.18,213.0,660000.0,-0.4449124622453218
Seth Williams,Wide Receiver,75.0,211.0,4.49,37.0,12.0,124.0,7.2,4.43,219.0,1575000.0,-0.3903317710560082
Tyler Badie,Running Back,68.0,197.0,4.45,33.5,,121.0,,,196.0,795000.0,-0.44164619218972173
Kalon Barnes,Cornerback,72.0,183.0,4.23,,,,,,242.0,915000.0,-0.41830996901251477
Darrian Beavers,Linebacker,76.0,237.0,,36.5,,125.0,6.91,,182.0,870000.0,-0.4685821711568004
Thomas Booker,Defensive End,75.0,301.0,4.94,,,110.0,7.33,4.41,150.0,915000.0,-0.444647178404013
Logan Bruss,Guard,77.0,309.0,5.32,31.0,,112.0,7.57,4.55,104.0,1755000.0,-0.3796445563456991
Chance Campbell,Outside Linebacker,74.0,232.0,4.57,39.5,,127.0,,,219.0,1785000.0,-0.383043119779433
Tariq Castro-Fields,Cornerback,73.0,197.0,4.38,,,,,,221.0,1885000.0,-0.3404089510250042
Snoop Conner,Running Back,70.0,222.0,4.59,29.5,25.0,118.0,,,154.0,1945000.0,-0.3212974120719155
Austin Deculus,Tackle,77.0,321.0,5.08,28.5,,109.0,,4.99,205.0,870000.0,-0.48105734407705114
Jonathan Ford,Defensive Tackle,77.0,333.0,,29.0,,102.0,,,234.0,915000.0,-0.435517490789741
Jeffrey Gunter,Defensive End,76.0,258.0,4.7,35.5,,122.0,7.21,4.35,252.0,915000.0,-0.444647178404013
Kevin Harris,Running Back,70.0,221.0,,38.5,21.0,126.0,,,183.0,705000.0,-0.4433451263183931
Marquis Hayes,Guard,77.0,318.0,5.3,23.5,,102.0,,,257.0,795000.0,-0.46113696435034496
Chasen Hines,Center,75.0,327.0,5.22,30.5,,108.0,,,210.0,2085000.0,-0.4150450881482789
Keaontay Ingram,Running Back,72.0,221.0,4.53,34.5,,122.0,,,201.0,985000.0,-0.42176248069199723
Jordan Jackson,Defensive Tackle,77.0,294.0,,,,,,,194.0,795000.0,-0.44369646242556027
Darian Kinnard,Guard,77.0,322.0,5.31,25.0,,99.0,8.11,4.96,145.0,915000.0,-0.4509504133497642
Chase Lucas,Cornerback,71.0,180.0,4.48,39.0,,128.0,,,237.0,870000.0,-0.4223467454028486
Jesse Luketa,Linebacker,75.0,253.0,4.89,37.5,,114.0,,,256.0,1575000.0,-0.355247008201573
Esezi Otomewo,Defensive End,77.0,282.0,,,,,,,165.0,915000.0,-0.444647178404013
Justin Shaffer,Guard,76.0,314.0,5.14,25.5,,107.0,,,190.0,795000.0,-0.46113696435034496
Lecitus Smith,Guard,75.0,314.0,5.18,,23.0,99.0,7.88,4.78,215.0,2085000.0,-0.3516315410941021
Tyreke Smith,Defensive End,75.0,254.0,4.86,34.0,,117.0,,,158.0,1665000.0,-0.40387598319855617
Andrew Stueber,Tackle,79.0,325.0,,24.5,,101.0,7.94,4.9,245.0,795000.0,-0.48076327515815703
Zach Thomas,Tackle,77.0,308.0,4.96,22.5,21.0,107.0,7.4,4.65,,1575000.0,-0.43337803410109765
Isaiah Thomas,Defensive End,77.0,266.0,4.7,31.5,,117.0,,,223.0,915000.0,-0.444647178404013
Cade York,Kicker,73.0,206.0,,,12.0,,,,124.0,750000.0,-0.6395929592147488
Bailey Zappe,Quarterback,73.0,215.0,4.88,30.0,,109.0,7.19,4.4,137.0,1765000.0,-0.34925786302617656
Alex Austin,Cornerback,73.0,195.0,4.55,33.0,,122.0,,4.33,252.0,750000.0,-0.43203397232436713
